# television	inicio_seg	largo_seg	comercial	score
mega-2014_04_25	3399.329	15.048	dove desodorante hombre	0.5464
mega-2014_04_25	3425.989	15.048	dove desodorante hombre	0.7098
mega-2014_04_25	1399.999	30.03	dove pelo	0.8319
mega-2014_04_25	1415.347	30.03	dove pelo	0.6323
mega-2014_04_25	1686.652	30.03	dove pelo	0.7167
mega-2014_04_25	1824.656	30.03	dove pelo	0.6971
mega-2014_04_25	295.328	16.25	falabella connect	0.6374
mega-2014_04_25	301.334	16.25	falabella connect	0.6325
mega-2014_04_25	437.337	16.25	falabella connect	0.5603
mega-2014_04_25	921.32	16.25	falabella connect	0.481
mega-2014_04_25	1174.673	16.25	falabella connect	0.5277
mega-2014_04_25	1253.986	16.25	falabella connect	0.6427
mega-2014_04_25	1304.003	16.25	falabella connect	0.7021
mega-2014_04_25	1735.334	16.25	falabella connect	0.7428
mega-2014_04_25	2599.997	16.25	falabella connect	0.6514
mega-2014_04_25	2989.987	16.25	falabella connect	0.5167
mega-2014_04_25	3220.651	16.25	falabella connect	0.7506
mega-2014_04_25	3343.34	16.25	falabella connect	0.5609
mega-2014_04_25	1942.007	31.765	ferreteria mts	0.8895
mega-2014_04_25	2153.318	31.765	ferreteria mts	0.6599
mega-2014_04_25	1202.668	31.765	limon soda	0.9236
mega-2014_04_25	1219.318	31.765	limon soda	0.8982
mega-2014_04_25	1744.676	31.765	limon soda	0.9303
mega-2014_04_25	1760.659	31.765	limon soda	0.9053
mega-2014_04_25	2921.318	31.765	limon soda	0.9162
mega-2014_04_25	2936.0	31.765	limon soda	0.912
mega-2014_04_25	3257.988	31.765	limon soda	0.9324
mega-2014_04_25	3270.667	31.765	limon soda	0.9189
mega-2014_04_25	2394.659	20.988	mall plaza	0.6462
mega-2014_04_25	802.001	31.598	mall plaza (2)	0.5498
mega-2014_04_25	2325.323	31.598	mall plaza (2)	0.9094
mega-2014_04_25	2338.002	31.598	mall plaza (2)	0.8953
mega-2014_04_25	3472.669	31.598	mall plaza (2)	0.7106
mega-2014_04_25	550.65	31.598	mr big (2)	0.4801
mega-2014_04_25	1590.656	31.598	mr big (2)	0.7799
mega-2014_04_25	1607.339	31.598	mr big (2)	0.7904
mega-2014_04_25	2265.33	31.598	mr big (2)	0.7784
mega-2014_04_25	2539.337	31.598	mr big (2)	0.4736
mega-2014_04_25	2719.984	31.598	mr big (2)	0.7326
mega-2014_04_25	3354.651	31.598	mr big (2)	0.7511
mega-2014_04_25	593.993	21.521	omo1	0.609
mega-2014_04_25	1070.002	21.521	omo1	0.5666
mega-2014_04_25	1388.654	21.521	omo1	0.6164
mega-2014_04_25	1395.995	21.521	omo1	0.7671
mega-2014_04_25	1889.321	21.521	omo1	0.7273
mega-2014_04_25	2404.002	21.521	omo1	0.9096
mega-2014_04_25	2413.344	21.521	omo1	0.9264
mega-2014_04_25	3036.0	21.521	omo1	0.7546
mega-2014_04_25	3326.657	21.521	omo1	0.7397
mega-2014_04_25	3391.989	21.521	omo1	0.5815
mega-2014_04_25	291.992	20.053	pantene expert	0.5964
mega-2014_04_25	502.001	20.053	pantene expert	0.6391
mega-2014_04_25	674.007	20.053	pantene expert	0.6454
mega-2014_04_25	693.993	20.053	pantene expert	0.7074
mega-2014_04_25	1797.329	20.053	pantene expert	0.5773
mega-2014_04_25	2089.321	20.053	pantene expert	0.7122
mega-2014_04_25	2118.683	20.053	pantene expert	0.6533
mega-2014_04_25	2165.33	20.053	pantene expert	0.6824
mega-2014_04_25	2642.673	20.053	pantene expert	0.6003
mega-2014_04_25	2710.675	20.053	pantene expert	0.6499
mega-2014_04_25	2953.317	20.053	pantene expert	0.6552
mega-2014_04_25	3376.006	20.053	pantene expert	0.8221
mega-2014_04_25	3441.338	20.053	pantene expert	0.605
mega-2014_04_25	607.34	32.199	petrobras pantuflas mundialeras	0.7111
mega-2014_04_25	1489.989	32.199	petrobras pantuflas mundialeras	0.7635
mega-2014_04_25	1850.015	32.199	petrobras pantuflas mundialeras	0.695
mega-2014_04_25	2046.678	32.199	petrobras pantuflas mundialeras	0.6457
mega-2014_04_25	2185.35	32.199	petrobras pantuflas mundialeras	0.6211
mega-2014_04_25	2551.349	32.199	petrobras pantuflas mundialeras	0.8934
mega-2014_04_25	2563.995	32.199	petrobras pantuflas mundialeras	0.9285
mega-2014_04_25	2659.991	32.199	petrobras pantuflas mundialeras	0.6872
mega-2014_04_25	3328.659	32.199	petrobras pantuflas mundialeras	0.7563
mega-2014_04_25	3492.656	32.199	petrobras pantuflas mundialeras	0.7314
mega-2014_04_25	3504.668	32.199	petrobras pantuflas mundialeras	0.6231
mega-2014_04_25	884.016	30.33	presto	0.7596
mega-2014_04_25	902.001	30.33	presto	0.8939
mega-2014_04_25	1131.33	30.33	presto	0.5324
mega-2014_04_25	1268.667	30.33	presto	0.6736
mega-2014_04_25	3331.995	30.33	presto	0.7961
mega-2014_04_25	255.989	30.964	samsung	0.6373
mega-2014_04_25	272.672	30.964	samsung	0.6563
mega-2014_04_25	566.666	30.964	samsung	0.9396
mega-2014_04_25	581.347	30.964	samsung	0.9563
mega-2014_04_25	734.0	30.964	samsung	0.7215
mega-2014_04_25	998.664	30.964	samsung	0.7315
mega-2014_04_25	1009.342	30.964	samsung	0.7582
mega-2014_04_25	1025.992	30.964	samsung	0.6948
mega-2014_04_25	1038.004	30.964	samsung	0.6681
mega-2014_04_25	1096.662	30.964	samsung	0.6914
mega-2014_04_25	1265.331	30.964	samsung	0.5886
mega-2014_04_25	1420.653	30.964	samsung	0.77
mega-2014_04_25	1519.985	30.964	samsung	0.6392
mega-2014_04_25	2430.662	30.964	samsung	0.946
mega-2014_04_25	2445.343	30.964	samsung	0.9594
mega-2014_04_25	2697.328	30.964	samsung	0.7257
mega-2014_04_25	2757.989	30.964	samsung	0.7371
mega-2014_04_25	3338.001	30.964	samsung	0.7573
mega-2014_04_25	118.652	25.092	scotiabank	0.6853
mega-2014_04_25	186.653	25.092	scotiabank	0.8856
mega-2014_04_25	200.667	25.092	scotiabank	0.9415
mega-2014_04_25	471.338	25.092	scotiabank	0.886
mega-2014_04_25	487.32	25.092	scotiabank	0.9432
mega-2014_04_25	1243.342	25.092	scotiabank	0.8901
mega-2014_04_25	1341.34	25.092	scotiabank	0.7848
mega-2014_04_25	953.319	31.698	vtr	0.7476
mega-2014_04_25	1060.66	31.698	vtr	0.7082
mega-2014_04_25	1383.349	31.698	vtr	0.6659
