# television	inicio_seg	largo_seg	comercial	score
mega-2014_04_25	855.992	30.130	dfm motor	0.6254
mega-2014_04_25	1081.651	30.130	dfm motor	0.7567
mega-2014_04_25	1146.349	30.130	dfm motor	0.8748
mega-2014_04_25	1286.656	32.466	dfm motor	0.7876
mega-2014_04_25	1363.666	45.479	dfm motor	0.8372
mega-2014_04_25	1569.005	34.801	dfm motor	0.7694
mega-2014_04_25	2228.664	33.467	dfm motor	0.7710
mega-2014_04_25	2302.337	30.130	dfm motor	0.8597
mega-2014_04_25	2449.651	42.476	dfm motor	0.6934
mega-2014_04_25	3042.677	30.130	dfm motor	0.7646
mega-2014_04_25	3184.318	49.817	dfm motor	0.7996
mega-2014_04_25	3282.650	41.475	dfm motor	0.7988
mega-2014_04_25	961.998	15.048	dove desodorante hombre	0.7652
mega-2014_04_25	1273.343	15.048	dove desodorante hombre	0.9766
mega-2014_04_25	2315.984	15.048	dove desodorante hombre	0.7181
mega-2014_04_25	3234.669	15.048	dove desodorante hombre	0.9890
mega-2014_04_25	3434.001	15.048	dove desodorante hombre	0.6933
mega-2014_04_25	528.332	30.030	dove pelo	0.7385
mega-2014_04_25	1073.009	30.030	dove pelo	0.7088
mega-2014_04_25	1386.322	56.056	dove pelo	0.7539
mega-2014_04_25	1690.660	30.030	dove pelo	0.8600
mega-2014_04_25	1861.997	48.048	dove pelo	0.7392
mega-2014_04_25	2348.984	57.724	dove pelo	0.7572
mega-2014_04_25	2510.679	30.030	dove pelo	0.9179
mega-2014_04_25	3014.682	53.353	dove pelo	0.8183
mega-2014_04_25	3127.328	30.030	dove pelo	0.8543
mega-2014_04_25	3310.678	43.677	dove pelo	0.8946
mega-2014_04_25	89.327	23.924	falabella connect	0.7959
mega-2014_04_25	116.320	19.253	falabella connect	0.6168
mega-2014_04_25	174.011	16.250	falabella connect	0.8325
mega-2014_04_25	303.007	16.250	falabella connect	0.7763
mega-2014_04_25	376.680	16.250	falabella connect	0.7644
mega-2014_04_25	429.333	16.250	falabella connect	0.9678
mega-2014_04_25	457.661	16.250	falabella connect	0.7301
mega-2014_04_25	599.670	16.250	falabella connect	0.8468
mega-2014_04_25	1178.682	16.250	falabella connect	0.8081
mega-2014_04_25	1269.339	16.250	falabella connect	0.9098
mega-2014_04_25	1734.003	16.250	falabella connect	0.7453
mega-2014_04_25	2201.336	16.250	falabella connect	0.9385
mega-2014_04_25	2858.993	16.250	falabella connect	0.7069
mega-2014_04_25	37.341	31.765	ferreteria mts	0.8610
mega-2014_04_25	224.995	33.767	ferreteria mts	0.7021
mega-2014_04_25	721.325	31.765	ferreteria mts	0.9236
mega-2014_04_25	755.659	34.101	ferreteria mts	0.6599
mega-2014_04_25	904.674	69.436	ferreteria mts	0.6957
mega-2014_04_25	1139.342	31.765	ferreteria mts	0.7479
mega-2014_04_25	1620.656	31.765	ferreteria mts	0.7565
mega-2014_04_25	1714.650	31.765	ferreteria mts	0.7253
mega-2014_04_25	1846.015	31.765	ferreteria mts	0.7908
mega-2014_04_25	1912.014	34.735	ferreteria mts	0.8572
mega-2014_04_25	2273.675	61.762	ferreteria mts	0.7302
mega-2014_04_25	2905.673	31.765	ferreteria mts	0.6303
mega-2014_04_25	3142.010	31.765	ferreteria mts	0.8007
mega-2014_04_25	3180.348	31.765	ferreteria mts	0.8331
mega-2014_04_25	3247.348	31.765	ferreteria mts	0.8160
mega-2014_04_25	14.318	60.794	limon soda	0.8328
mega-2014_04_25	101.672	31.765	limon soda	0.9023
mega-2014_04_25	285.322	31.765	limon soda	0.9660
mega-2014_04_25	492.663	54.755	limon soda	0.7989
mega-2014_04_25	551.321	31.765	limon soda	0.7643
mega-2014_04_25	700.003	49.416	limon soda	0.7630
mega-2014_04_25	1192.328	31.765	limon soda	0.9729
mega-2014_04_25	1328.998	31.765	limon soda	0.8638
mega-2014_04_25	1702.004	66.767	limon soda	0.9133
mega-2014_04_25	1831.667	31.765	limon soda	0.7123
mega-2014_04_25	1872.675	31.765	limon soda	0.6563
mega-2014_04_25	2365.334	31.765	limon soda	0.8931
mega-2014_04_25	2569.004	31.765	limon soda	0.7355
mega-2014_04_25	2809.010	33.433	limon soda	0.6260
mega-2014_04_25	2906.674	31.765	limon soda	0.9634
mega-2014_04_25	2994.662	31.765	limon soda	0.9650
mega-2014_04_25	3105.340	89.423	limon soda	0.8052
mega-2014_04_25	3248.349	31.765	limon soda	0.9865
mega-2014_04_25	626.330	20.988	mall plaza	0.6694
mega-2014_04_25	787.324	20.988	mall plaza	0.8143
mega-2014_04_25	1106.009	20.988	mall plaza	0.8239
mega-2014_04_25	1640.676	20.988	mall plaza	0.8814
mega-2014_04_25	3387.989	24.324	mall plaza	0.8738
mega-2014_04_25	107.678	31.598	mall plaza (2)	0.6330
mega-2014_04_25	514.318	31.598	mall plaza (2)	0.6731
mega-2014_04_25	778.682	42.910	mall plaza (2)	0.8209
mega-2014_04_25	1638.674	37.938	mall plaza (2)	0.8207
mega-2014_04_25	2317.986	31.598	mall plaza (2)	0.9852
mega-2014_04_25	2541.343	31.598	mall plaza (2)	0.9315
mega-2014_04_25	2961.329	60.928	mall plaza (2)	0.7604
mega-2014_04_25	3308.009	52.920	mall plaza (2)	0.6267
mega-2014_04_25	3380.348	67.901	mall plaza (2)	0.7227
mega-2014_04_25	30.334	69.937	mr big (2)	0.8126
mega-2014_04_25	223.994	31.598	mr big (2)	0.7495
mega-2014_04_25	437.341	45.913	mr big (2)	0.7522
mega-2014_04_25	694.665	60.594	mr big (2)	0.7212
mega-2014_04_25	925.328	33.267	mr big (2)	0.8359
mega-2014_04_25	1359.996	42.276	mr big (2)	0.7645
mega-2014_04_25	1575.344	31.598	mr big (2)	0.9923
mega-2014_04_25	1616.319	31.598	mr big (2)	0.8436
mega-2014_04_25	2233.669	31.598	mr big (2)	0.9828
mega-2014_04_25	2279.014	55.922	mr big (2)	0.8517
mega-2014_04_25	2604.005	38.939	mr big (2)	0.8800
mega-2014_04_25	3145.346	31.598	mr big (2)	0.9776
mega-2014_04_25	3183.985	32.933	mr big (2)	0.7312
mega-2014_04_25	588.325	21.521	omo1	0.7493
mega-2014_04_25	1071.675	21.521	omo1	0.6826
mega-2014_04_25	1110.347	21.521	omo1	0.8710
mega-2014_04_25	1166.670	41.508	omo1	0.8882
mega-2014_04_25	2393.328	21.521	omo1	0.9774
mega-2014_04_25	2488.657	21.521	omo1	0.7265
mega-2014_04_25	2587.322	21.521	omo1	0.6010
mega-2014_04_25	3000.335	50.851	omo1	0.8741
mega-2014_04_25	3061.663	43.510	omo1	0.7402
mega-2014_04_25	3116.985	21.521	omo1	0.9254
mega-2014_04_25	3298.332	21.521	omo1	0.8473
mega-2014_04_25	302.006	20.053	pantene expert	0.7689
mega-2014_04_25	352.990	20.053	pantene expert	0.8648
mega-2014_04_25	2781.016	20.053	pantene expert	0.8597
mega-2014_04_25	2811.012	37.371	pantene expert	0.9140
mega-2014_04_25	2940.008	38.705	pantene expert	0.8379
mega-2014_04_25	3074.676	20.053	pantene expert	0.9521
mega-2014_04_25	3100.668	20.053	pantene expert	0.8700
mega-2014_04_25	3359.994	20.053	pantene expert	0.9808
mega-2014_04_25	462.333	32.199	petrobras pantuflas mundialeras	0.8438
mega-2014_04_25	871.675	32.199	petrobras pantuflas mundialeras	0.6829
mega-2014_04_25	1684.987	32.199	petrobras pantuflas mundialeras	0.7968
mega-2014_04_25	1776.012	37.838	petrobras pantuflas mundialeras	0.7629
mega-2014_04_25	2366.335	32.199	petrobras pantuflas mundialeras	0.8604
mega-2014_04_25	2502.671	32.199	petrobras pantuflas mundialeras	0.8677
mega-2014_04_25	2544.346	32.199	petrobras pantuflas mundialeras	0.9814
mega-2014_04_25	2995.997	32.199	petrobras pantuflas mundialeras	0.8693
mega-2014_04_25	3108.676	32.199	petrobras pantuflas mundialeras	0.9527
mega-2014_04_25	3349.016	32.199	petrobras pantuflas mundialeras	0.7985
mega-2014_04_25	3436.003	32.199	petrobras pantuflas mundialeras	0.8602
mega-2014_04_25	168.673	30.330	presto	0.6392
mega-2014_04_25	503.340	30.330	presto	0.7904
mega-2014_04_25	870.340	33.667	presto	0.8428
mega-2014_04_25	1086.656	39.339	presto	0.8751
mega-2014_04_25	1678.014	30.330	presto	0.7111
mega-2014_04_25	1896.999	30.330	presto	0.7474
mega-2014_04_25	2543.345	30.330	presto	0.9130
mega-2014_04_25	2989.324	30.330	presto	0.6140
mega-2014_04_25	3320.988	30.330	presto	0.7239
mega-2014_04_25	3390.324	31.999	presto	0.8086
mega-2014_04_25	52.990	30.964	samsung	0.6987
mega-2014_04_25	226.330	30.964	samsung	0.6837
mega-2014_04_25	534.338	49.616	samsung	0.9553
mega-2014_04_25	623.660	34.635	samsung	0.7756
mega-2014_04_25	784.321	40.974	samsung	0.7996
mega-2014_04_25	1254.324	30.964	samsung	0.7524
mega-2014_04_25	1417.320	30.964	samsung	0.8597
mega-2014_04_25	1703.673	39.306	samsung	0.7873
mega-2014_04_25	1844.347	30.964	samsung	0.7324
mega-2014_04_25	1913.349	30.964	samsung	0.7405
mega-2014_04_25	2346.348	30.964	samsung	0.7357
mega-2014_04_25	2415.984	30.964	samsung	0.9859
mega-2014_04_25	2791.993	30.964	samsung	0.7026
mega-2014_04_25	2981.015	30.964	samsung	0.6659
mega-2014_04_25	3332.333	30.964	samsung	0.9203
mega-2014_04_25	3382.016	66.266	samsung	0.7196
mega-2014_04_25	180.985	25.092	scotiabank	0.9797
mega-2014_04_25	234.672	25.092	scotiabank	0.6068
mega-2014_04_25	463.667	25.092	scotiabank	0.9897
mega-2014_04_25	526.997	25.092	scotiabank	0.8728
mega-2014_04_25	1243.012	54.087	scotiabank	0.7792
mega-2014_04_25	1698.334	25.092	scotiabank	0.7406
mega-2014_04_25	1855.324	29.763	scotiabank	0.7947
mega-2014_04_25	1892.995	30.097	scotiabank	0.9100
mega-2014_04_25	2368.003	25.092	scotiabank	0.7128
mega-2014_04_25	2466.001	25.092	scotiabank	0.9592
mega-2014_04_25	2582.651	25.092	scotiabank	0.7701
mega-2014_04_25	3300.334	25.092	scotiabank	0.8964
mega-2014_04_25	7.011	31.532	soprole panacota	0.8299
mega-2014_04_25	71.676	31.532	soprole panacota	0.8092
mega-2014_04_25	752.322	31.532	soprole panacota	0.7935
mega-2014_04_25	817.988	37.537	soprole panacota	0.7970
mega-2014_04_25	917.988	31.532	soprole panacota	0.8503
mega-2014_04_25	1076.346	31.532	soprole panacota	0.8937
mega-2014_04_25	1150.320	31.532	soprole panacota	0.8778
mega-2014_04_25	1365.335	39.873	soprole panacota	0.7743
mega-2014_04_25	1651.654	31.532	soprole panacota	0.8085
mega-2014_04_25	2230.666	33.200	soprole panacota	0.8567
mega-2014_04_25	2283.318	61.562	soprole panacota	0.7484
mega-2014_04_25	2357.659	31.532	soprole panacota	0.8741
mega-2014_04_25	2446.682	45.846	soprole panacota	0.8548
mega-2014_04_25	2496.665	31.532	soprole panacota	0.7170
mega-2014_04_25	2613.682	31.532	soprole panacota	0.8360
mega-2014_04_25	2851.987	31.532	soprole panacota	0.8106
mega-2014_04_25	3141.342	31.532	soprole panacota	0.8077
mega-2014_04_25	3281.682	36.503	soprole panacota	0.7530
mega-2014_04_25	6.344	31.698	vtr	0.8994
mega-2014_04_25	868.338	31.698	vtr	0.9100
mega-2014_04_25	964.334	31.698	vtr	0.6645
mega-2014_04_25	1060.330	49.383	vtr	0.8137
mega-2014_04_25	1132.335	31.698	vtr	0.9027
mega-2014_04_25	1180.350	34.001	vtr	0.8882
mega-2014_04_25	1285.321	40.707	vtr	0.8240
mega-2014_04_25	1769.338	51.685	vtr	0.8659
mega-2014_04_25	2312.681	31.698	vtr	0.8183
mega-2014_04_25	2495.998	31.698	vtr	0.7594
mega-2014_04_25	2615.984	31.698	vtr	0.6583
mega-2014_04_25	2845.346	31.698	vtr	0.6772
mega-2014_04_25	2897.666	31.698	vtr	0.9534
mega-2014_04_25	2998.666	31.698	vtr	0.6638
mega-2014_04_25	3110.344	31.698	vtr	0.8143
mega-2014_04_25	3207.342	56.023	vtr	0.8195
mega-2014_04_25	3279.680	31.698	vtr	0.8691
mega-2014_04_25	3348.349	31.698	vtr	0.6036
